"Surface Carrez du 1er lot","Surface Carrez du 2eme lot","Surface Carrez du 3eme lot","Surface Carrez du 4eme lot","Surface Carrez du 5eme lot","Nombre de lots","Type local","Surface reelle bati","Nombre pieces principales","Nature culture","Nature culture speciale","Surface terrain"
"37,11",,,,,1,"Appartement",38,2,,,
"71,51",,,,,2,"Appartement",70,4,,,
"110,22",,,,,1,"Appartement",120,5,,,
"55,85",,,,,2,"Appartement",60,4,,,
"11,83",,,,,1,"Appartement",9,1,,,
"34,93",,,,,1,"Appartement",36,1,,,
"64,3",,,,,1,"Appartement",64,3,,,
"21,15",,,,,1,"Appartement",22,2,,,
"27,06",,,,,3,"Appartement",37,1,,,
"33,41",,,,,1,"Appartement",30,2,,,
"16,03",,,,,1,"Appartement",25,1,,,
"41,23",,,,,1,"Appartement",40,2,,,
"79,25",,,,,2,"Appartement",87,3,,,
"57,4",,,,,1,"Appartement",60,4,,,
"15,69",,,,,2,"Appartement",24,1,,,
"44,21",,,,,2,"Appartement",44,2,,,
"43,49",,,,,1,"Appartement",42,2,,,
"26,01",,,,,1,"Appartement",26,2,,,
"47,95",,,,,2,"Appartement",50,2,,,
"64,69",,,,,2,"Appartement",65,3,,,
"18,66",,,,,1,"Appartement",18,1,,,
"55,04",,,,,1,"Appartement",51,2,,,
"70,45",,,,,2,"Appartement",68,3,,,
"28,97",,,,,3,"Appartement",24,2,,,
"35,57",,,,,1,"Appartement",49,3,,,
"41,26",,,,,2,"Appartement",42,2,,,
"39,08",,,,,1,"Appartement",44,3,,,
"10,1",,,,,3,"Appartement",15,1,,,
"35,85",,,,,2,"Appartement",37,2,,,
"94,1",,,,,1,"Appartement",90,3,,,
"39,6",,,,,1,"Appartement",41,3,,,
"212,54",,,,,1,"Appartement",121,4,,,
"42,61",,,,,2,"Appartement",40,2,,,
"77,58",,,,,1,"Appartement",79,4,,,
"60,23",,,,,2,"Appartement",60,3,,,
"70,32",,,,,2,"Appartement",69,3,,,
"65,07",,,,,1,"Appartement",66,3,,,
"31,32",,,,,2,"Appartement",31,1,,,
"52,35",,,,,1,"Appartement",55,3,,,
"33,77",,,,,1,"Appartement",35,2,,,
"130,69",,,,,3,"Appartement",142,5,,,
"92,48",,,,,1,"Appartement",92,3,,,
"41,01",,,,,2,"Appartement",40,1,,,
"23,53",,,,,1,"Appartement",25,1,,,
"15,45",,,,,1,"Appartement",15,1,,,
"50,52",,,,,2,"Appartement",51,3,,,
"43,24",,,,,2,"Appartement",42,2,,,
"11,76",,,,,1,"Appartement",15,1,,,
"79,4",,,,,1,"Appartement",77,4,,,
"41,98",,,,,1,"Appartement",43,2,,,
"14,2",,,,,1,"Appartement",14,1,,,
"44,25",,,,,1,"Appartement",43,1,,,
"49,5",,,,,2,"Appartement",50,3,,,
"0,5",,,,,2,"Appartement",14,1,,,
"33,83",,,,,1,"Appartement",32,2,,,
"32,02",,,,,2,"Appartement",26,1,,,
"99,48",,,,,1,"Appartement",100,4,,,
"50,43",,,,,2,"Appartement",49,3,,,
"100,48",,,,,1,"Appartement",117,3,,,
"49,19",,,,,1,"Appartement",48,3,,,
"24,54",,,,,1,"Appartement",26,1,,,
"30,59",,,,,1,"Appartement",25,2,,,
"40,38",,,,,1,"Appartement",40,3,,,
"64,1",,,,,2,"Appartement",65,3,,,
"26,44",,,,,2,"Appartement",25,2,,,
"45,8",,,,,2,"Appartement",40,2,,,
"88,2",,,,,2,"Appartement",89,4,,,
"76,06",,,,,1,"Appartement",76,4,,,
"17,94",,,,,1,"Appartement",23,1,,,
"71,44",,,,,1,"Appartement",75,4,,,
"70,6",,,,,2,"Appartement",72,4,,,
"13,85",,,,,2,"Appartement",12,1,,,
"25,23",,,,,1,"Appartement",25,2,,,
"40,8",,,,,2,"Appartement",41,2,,,
"58,38",,,,,1,"Appartement",60,3,,,
"60,22",,,,,1,"Appartement",60,2,,,
"15,95",,,,,1,"Appartement",14,2,,,
"33,41",,,,,1,"Appartement",35,3,,,
"17,1",,,,,2,"Appartement",18,1,,,
"39,47",,,,,2,"Appartement",40,2,,,
"28,63",,,,,1,"Appartement",48,2,,,
"47,06",,,,,2,"Appartement",47,2,,,
"25,8",,,,,1,"Appartement",27,1,,,
"26,71",,,,,1,"Appartement",25,1,,,
"32,07",,,,,1,"Appartement",35,2,,,
"32,32",,,,,1,"Appartement",33,1,,,
"72,36",,,,,9,"Appartement",75,3,,,
"25,14",,,,,1,"Appartement",25,1,,,
"29,02",,,,,1,"Appartement",29,1,,,
"40,95",,,,,1,"Appartement",44,2,,,
"14,68",,,,,1,"Appartement",15,1,,,
"151,34",,,,,1,"Appartement",30,1,,,
"38,1",,,,,1,"Appartement",40,1,,,
"73,48",,,,,3,"Appartement",65,4,,,
"18,05",,,,,1,"Appartement",18,1,,,
"42,54",,,,,2,"Appartement",44,3,,,
"13,22",,,,,1,"Appartement",15,1,,,
"68,24",,,,,2,"Appartement",64,4,,,
"43,55",,,,,1,"Appartement",50,2,,,
49,,,,,1,"Appartement",50,3,,,
"63,56",,,,,1,"Appartement",90,4,,,
"43,65",,,,,1,"Appartement",63,3,,,
"74,07",,,,,1,"Appartement",73,3,,,
"23,47",,,,,1,"Appartement",23,1,,,
"35,24",,,,,2,"Appartement",34,1,,,
"38,72",,,,,3,"Appartement",29,2,,,
"184,2",,,,,2,"Appartement",187,7,,,
"25,03",,,,,1,"Appartement",26,1,,,
"218,43",,,,,1,"Appartement",220,7,,,
"11,43",,,,,1,"Appartement",10,1,,,
25,,,,,1,"Appartement",20,1,,,
"63,12",,,,,2,"Appartement",70,3,,,
"38,08",,,,,1,"Appartement",39,2,,,
"66,35",,,,,2,"Appartement",70,5,,,
"15,6",,,,,1,"Appartement",15,1,,,
"74,68",,,,,1,"Appartement",74,3,,,
"65,6",,,,,1,"Appartement",63,3,,,
"52,15",,,,,2,"Appartement",49,2,,,
"47,17",,,,,2,"Appartement",46,3,,,
"45,56",,,,,2,"Appartement",43,2,,,
"27,83",,,,,1,"Appartement",22,1,,,
"25,02",,,,,2,"Appartement",30,1,,,
"12,24",,,,,1,"Appartement",13,1,,,
"64,56",,,,,1,"Appartement",69,3,,,
"13,46",,,,,1,"Appartement",13,1,,,
"100,63",,,,,2,"Appartement",105,4,,,
"18,02",,,,,1,"Appartement",23,2,,,
"57,2",,,,,3,"Appartement",55,3,,,
"50,3",,,,,1,"Appartement",45,3,,,
"146,66",,,,,1,"Appartement",160,4,,,
"9,07",,,,,1,"Appartement",20,2,,,
"160,08",,,,,2,"Appartement",162,6,,,
"19,4",,,,,1,"Appartement",20,1,,,
"65,72",,,,,2,"Appartement",60,3,,,
"31,83",,,,,1,"Appartement",32,1,,,
"31,61",,,,,2,"Appartement",31,2,,,
"184,37",,,,,2,"Appartement",95,4,,,
"122,24",,,,,2,"Appartement",122,7,,,
"13,14",,,,,1,"Appartement",10,1,,,
"67,64",,,,,2,"Appartement",68,3,,,
"72,18",,,,,2,"Appartement",71,3,,,
"93,1",,,,,2,"Appartement",98,3,,,
"14,41",,,,,1,"Appartement",11,1,,,
"63,6",,,,,1,"Appartement",60,3,,,
"49,13",,,,,1,"Appartement",48,3,,,
"43,69",,,,,2,"Appartement",43,2,,,
"27,09",,,,,1,"Appartement",29,2,,,
"24,15",,,,,1,"Appartement",17,1,,,
"18,24",,,,,1,"Appartement",19,1,,,
"63,02",,,,,2,"Appartement",60,3,,,
"18,27",,,,,3,"Appartement",22,1,,,
"57,97",,,,,1,"Appartement",49,2,,,
"14,05",,,,,1,"Appartement",15,1,,,
"68,84",,,,,2,"Appartement",69,3,,,
"36,6",,,,,1,"Appartement",35,2,,,
"35,16",,,,,1,"Appartement",35,3,,,
"37,62",,,,,1,"Appartement",21,2,,,
"49,68",,,,,1,"Appartement",52,2,,,
"9,01",,,,,1,"Appartement",11,1,,,
"57,42",,,,,1,"Appartement",63,3,,,
"16,78",,,,,1,"Appartement",17,1,,,
"78,92",,,,,2,"Appartement",76,3,,,
"37,28",,,,,1,"Appartement",48,4,,,
"13,49",,,,,1,"Appartement",12,1,,,
"34,34",,,,,1,"Appartement",37,3,,,
"37,59",,,,,3,"Appartement",38,2,,,
"81,82",,,,,1,"Appartement",77,3,,,
"19,03",,,,,1,"Appartement",20,1,,,
"22,52",,,,,1,"Appartement",30,2,,,
"46,21",,,,,2,"Appartement",45,2,,,
"54,84",,,,,1,"Appartement",55,2,,,
"24,68",,,,,1,"Appartement",22,2,,,
"58,8",,,,,1,"Appartement",59,2,,,
"37,36",,,,,2,"Appartement",46,2,,,
"24,5",,,,,1,"Appartement",55,3,,,
"46,23",,,,,2,"Appartement",38,3,,,
"26,51",,,,,1,"Appartement",20,2,,,
"25,71",,,,,1,"Appartement",22,2,,,
"96,29",,,,,2,"Appartement",78,4,,,
"56,8",,,,,1,"Appartement",46,2,,,
"19,22",,,,,1,"Appartement",18,1,,,
"17,37",,,,,1,"Appartement",18,1,,,
"54,16",,,,,1,"Appartement",54,3,,,
"45,53",,,,,1,"Appartement",42,2,,,
"45,92",,,,,2,"Appartement",45,3,,,
"49,66",,,,,1,"Appartement",50,2,,,
"59,27",,,,,2,"Appartement",54,3,,,
"62,7",,,,,2,"Appartement",63,3,,,
"18,71",,,,,1,"Appartement",19,1,,,
"96,86",,,,,1,"Appartement",17,1,,,
"25,17",,,,,1,"Appartement",30,1,,,
"72,95",,,,,1,"Appartement",70,3,,,
"73,06",,,,,1,"Appartement",72,2,,,
"23,25",,,,,2,"Appartement",23,1,,,
"23,11",,,,,1,"Appartement",24,1,,,
"7,64",,,,,1,"Appartement",12,1,,,
"18,55",,,,,2,"Appartement",18,1,,,
"69,65",,,,,1,"Appartement",70,2,,,
"58,46",,,,,2,"Appartement",60,2,,,
"117,08",,,,,2,"Appartement",120,3,,,
"52,24",,,,,1,"Appartement",58,3,,,
"87,44",,,,,6,"Appartement",79,2,,,
"50,5",,,,,2,"Appartement",50,2,,,
"5,72",,,,,2,"Appartement",9,1,,,
"24,02",,,,,3,"Appartement",27,1,,,
"10,16",,,,,1,"Appartement",18,1,,,
"114,26",,,,,2,"Appartement",111,5,,,
"35,09",,,,,1,"Appartement",40,1,,,
"20,11",,,,,1,"Appartement",36,2,,,
"40,86",,,,,5,"Appartement",35,2,,,
"32,04",,,,,2,"Appartement",31,1,,,
"19,95",,,,,1,"Appartement",18,1,,,
"94,25",,,,,1,"Appartement",95,4,,,
"36,05",,,,,1,"Appartement",38,2,,,
"16,26",,,,,2,"Appartement",16,1,,,
"31,07",,,,,1,"Appartement",32,2,,,
"18,71",,,,,1,"Appartement",14,2,,,
"30,75",,,,,2,"Appartement",32,2,,,
"28,78",,,,,1,"Appartement",23,2,,,
"64,97",,,,,1,"Appartement",64,3,,,
"36,1",,,,,1,"Appartement",30,2,,,
"53,93",,,,,1,"Appartement",52,3,,,
"100,79",,,,,2,"Appartement",96,3,,,
"28,56",,,,,2,"Appartement",27,2,,,
"28,92",,,,,2,"Appartement",29,1,,,
"32,75",,,,,1,"Appartement",34,2,,,
"63,02",,,,,2,"Appartement",62,3,,,
"11,48",,,,,1,"Appartement",14,1,,,
"10,97",,,,,1,"Appartement",15,1,,,
"30,41",,,,,1,"Appartement",28,2,,,
"18,42",,,,,1,"Appartement",19,1,,,
"36,3",,,,,1,"Appartement",36,2,,,
"57,29",,,,,5,"Appartement",60,3,,,
"25,47",,,,,1,"Appartement",27,1,,,
"33,05",,,,,1,"Appartement",28,2,,,
"50,52",,,,,5,"Appartement",42,2,,,
"136,05",,,,,2,"Appartement",137,5,,,
"41,68",,,,,1,"Appartement",40,1,,,
"22,83",,,,,2,"Appartement",22,1,,,
"34,88",,,,,2,"Appartement",34,1,,,
"62,29",,,,,1,"Appartement",65,3,,,
"11,67",,,,,1,"Appartement",90,3,,,
"68,1",,,,,1,"Appartement",65,3,,,
"15,71",,,,,1,"Appartement",14,1,,,
"80,2",,,,,2,"Appartement",82,3,,,
"112,55",,,,,2,"Appartement",118,4,,,
"104,14",,,,,2,"Appartement",101,4,,,
"14,85",,,,,2,"Appartement",16,1,,,
"80,33",,,,,1,"Appartement",48,2,,,
"37,66",,,,,1,"Appartement",37,3,,,
"37,76",,,,,1,"Appartement",38,1,,,
"63,99",,,,,1,"Appartement",60,4,,,
"4,34",,,,,1,"Appartement",27,1,,,
"18,51",,,,,2,"Appartement",18,1,,,
"37,8",,,,,1,"Appartement",38,2,,,
"69,55",,,,,1,"Appartement",70,3,,,
"10,52",,,,,1,"Appartement",20,1,,,
"11,54",,,,,1,"Appartement",11,1,,,
"74,94",,,,,1,"Appartement",80,3,,,
"47,16",,,,,1,"Appartement",36,1,,,
"20,12",,,,,2,"Appartement",17,3,,,
"28,44",,,,,2,"Appartement",26,2,,,
"41,58",,,,,2,"Appartement",38,2,,,
"56,31",,,,,1,"Appartement",57,3,,,
"13,18",,,,,1,"Appartement",13,1,,,
"32,01",,,,,1,"Appartement",22,1,,,
"31,22",,,,,1,"Appartement",40,2,,,
"44,89",,,,,2,"Appartement",45,3,,,
"121,23",,,,,2,"Appartement",121,5,,,
"20,01",,,,,1,"Appartement",20,1,,,
"93,76",,,,,1,"Appartement",95,4,,,
"15,51",,,,,1,"Appartement",16,1,,,
"18,21",,,,,1,"Appartement",23,1,,,
"130,65",,,,,2,"Appartement",135,5,,,
"26,98",,,,,1,"Appartement",23,2,,,
"50,67",,,,,2,"Appartement",60,3,,,
"48,65",,,,,1,"Appartement",50,2,,,
"66,09",,,,,1,"Appartement",66,2,,,
"58,45",,,,,2,"Appartement",56,3,,,
18,,,,,2,"Appartement",41,2,,,
"51,44",,,,,1,"Appartement",51,3,,,
"31,48",,,,,2,"Appartement",32,2,,,
"53,8",,,,,1,"Appartement",53,3,,,
"20,52",,,,,1,"Appartement",22,2,,,
"17,09",,,,,1,"Appartement",17,1,,,
"62,72",,,,,2,"Appartement",50,3,,,
"44,95",,,,,1,"Appartement",50,2,,,
"27,37",,,,,1,"Appartement",29,2,,,
"31,12",,,,,2,"Appartement",30,2,,,
"42,41",,,,,1,"Appartement",41,2,,,
"24,93",,,,,1,"Appartement",26,1,,,
"33,68",,,,,2,"Appartement",35,2,,,
"26,47",,,,,1,"Appartement",25,2,,,
"64,38",,,,,1,"Appartement",57,3,,,
"69,34",,,,,2,"Appartement",69,4,,,
"65,62",,,,,2,"Appartement",64,4,,,
"16,58",,,,,2,"Appartement",16,1,,,
"43,32",,,,,2,"Appartement",39,3,,,
"23,35",,,,,1,"Appartement",23,2,,,
"29,74",,,,,2,"Appartement",29,1,,,
"61,13",,,,,3,"Appartement",59,3,,,
"84,12",,,,,1,"Appartement",80,4,,,
"76,42",,,,,2,"Appartement",80,3,,,
"29,45",,,,,2,"Appartement",36,1,,,
98,,,,,2,"Appartement",93,4,,,
"28,39",,,,,1,"Appartement",28,2,,,
"40,05",,,,,2,"Appartement",40,2,,,
"49,84",,,,,2,"Appartement",50,4,,,
"41,34",,,,,1,"Appartement",39,3,,,
"17,94",,,,,1,"Appartement",28,2,,,
"10,06",,,,,1,"Appartement",10,1,,,
"68,19",,,,,1,"Appartement",68,3,,,
"9,84",,,,,1,"Appartement",15,1,,,
"52,2",,,,,2,"Appartement",50,3,,,
"120,28",,,,,2,"Appartement",120,4,,,
"37,17",,,,,2,"Appartement",37,2,,,
"58,76",,,,,2,"Appartement",40,1,,,
"27,3",,,,,1,"Appartement",27,1,,,
"46,1",,,,,1,"Appartement",47,3,,,
"39,4",,,,,3,"Appartement",42,2,,,
"16,15",,,,,1,"Appartement",16,1,,,
"19,89",,,,,2,"Appartement",20,1,,,
"45,1",,,,,2,"Appartement",45,2,,,
"16,08",,,,,1,"Appartement",16,1,,,
"47,13",,,,,1,"Appartement",47,2,,,
"23,87",,,,,2,"Appartement",27,1,,,
100,,,,,2,"Appartement",53,3,,,
"23,1",,,,,2,"Appartement",23,2,,,
"10,05",,,,,1,"Appartement",10,1,,,
"58,82",,,,,1,"Appartement",63,2,,,
"48,6",,,,,1,"Appartement",48,2,,,
"34,27",,,,,1,"Appartement",30,2,,,
"51,04",,,,,2,"Appartement",48,3,,,
"12,8",,,,,1,"Appartement",12,1,,,
"26,01",,,,,2,"Appartement",26,2,,,
"33,06",,,,,2,"Appartement",34,1,,,
"20,58",,,,,1,"Appartement",24,1,,,
"75,11",,,,,2,"Appartement",78,3,,,
"30,09",,,,,1,"Appartement",32,1,,,
"34,54",,,,,1,"Appartement",33,2,,,
"7,17",,,,,1,"Appartement",9,1,,,
"26,28",,,,,1,"Appartement",26,1,,,
"27,18",,,,,1,"Appartement",18,1,,,
"11,85",,,,,1,"Appartement",11,1,,,
"40,48",,,,,2,"Appartement",38,2,,,
"37,02",,,,,1,"Appartement",31,3,,,
"13,06",,,,,1,"Appartement",14,1,,,
"24,13",,,,,1,"Appartement",23,1,,,
"52,35",,,,,2,"Appartement",51,2,,,
"30,34",,,,,2,"Appartement",30,2,,,
"31,95",,,,,2,"Appartement",32,1,,,
"20,68",,,,,2,"Appartement",32,2,,,
"73,35",,,,,2,"Appartement",73,3,,,
"13,08",,,,,1,"Appartement",13,1,,,
"48,11",,,,,1,"Appartement",48,2,,,
"38,03",,,,,1,"Appartement",41,2,,,
57,,,,,2,"Appartement",54,3,,,
"27,71",,,,,1,"Appartement",29,2,,,
"75,05",,,,,2,"Appartement",72,3,,,
"15,13",,,,,2,"Appartement",7,1,,,
"70,76",,,,,4,"Appartement",60,3,,,
"7,29",,,,,1,"Appartement",9,1,,,
"38,4",,,,,1,"Appartement",24,3,,,
"25,91",,,,,2,"Appartement",25,1,,,
"10,44",,,,,1,"Appartement",12,1,,,
"61,76",,,,,2,"Appartement",61,3,,,
"34,72",,,,,2,"Appartement",35,2,,,
"32,64",,,,,1,"Appartement",38,2,,,
"37,03",,,,,1,"Appartement",39,3,,,
"27,3",,,,,2,"Appartement",25,1,,,
"41,36",,,,,5,"Appartement",46,2,,,
"13,85",,,,,1,"Appartement",13,1,,,
"53,52",,,,,2,"Appartement",54,2,,,
"30,71",,,,,2,"Appartement",30,1,,,
"23,53",,,,,1,"Appartement",23,1,,,
"91,2",,,,,2,"Appartement",91,4,,,
"52,55",,,,,1,"Appartement",53,3,,,
"17,12",,,,,1,"Appartement",20,1,,,
"35,5",,,,,1,"Appartement",29,2,,,
"35,04",,,,,2,"Appartement",34,1,,,
"39,45",,,,,1,"Appartement",38,2,,,
"43,27",,,,,2,"Appartement",36,2,,,
"26,48",,,,,2,"Appartement",26,2,,,
"26,39",,,,,1,"Appartement",28,2,,,
"43,85",,,,,2,"Appartement",36,3,,,
"33,65",,,,,1,"Appartement",31,2,,,
"42,12",,,,,1,"Appartement",42,3,,,
"49,02",,,,,2,"Appartement",49,2,,,
"173,01",,,,,1,"Appartement",13,1,,,
"51,16",,,,,2,"Appartement",52,3,,,
"26,03",,,,,1,"Appartement",30,1,,,
"27,11",,,,,1,"Appartement",72,3,,,
"43,83",,,,,2,"Appartement",45,3,,,
"145,52",,,,,2,"Appartement",203,6,,,
"16,97",,,,,1,"Appartement",7,1,,,
"26,5",,,,,2,"Appartement",27,1,,,
"40,42",,,,,1,"Appartement",42,2,,,
"64,68",,,,,2,"Appartement",65,3,,,
"34,55",,,,,1,"Appartement",33,2,,,
"43,19",,,,,2,"Appartement",38,2,,,
"21,04",,,,,1,"Appartement",25,2,,,
"50,92",,,,,1,"Appartement",55,2,,,
"75,62",,,,,1,"Appartement",72,4,,,
"57,15",,,,,4,"Appartement",60,4,,,
"53,48",,,,,2,"Appartement",48,3,,,
"12,09",,,,,1,"Appartement",8,1,,,
"47,4",,,,,2,"Appartement",37,3,,,
"25,58",,,,,1,"Appartement",23,2,,,
"14,37",,,,,1,"Appartement",15,1,,,
"36,44",,,,,2,"Appartement",35,2,,,
"20,4",,,,,2,"Appartement",16,2,,,
"73,64",,,,,2,"Appartement",62,3,,,
"60,68",,,,,2,"Appartement",61,3,,,
"27,35",,,,,1,"Appartement",20,1,,,
"27,65",,,,,1,"Appartement",25,2,,,
"21,6",,,,,1,"Appartement",20,1,,,
"77,82",,,,,3,"Appartement",76,4,,,
"67,12",,,,,1,"Appartement",69,3,,,
"20,62",,,,,2,"Appartement",22,1,,,
"27,54",,,,,2,"Appartement",31,1,,,
"33,09",,,,,1,"Appartement",14,1,,,
"42,09",,,,,1,"Appartement",43,2,,,
"41,58",,,,,2,"Appartement",45,3,,,
"18,26",,,,,1,"Appartement",18,1,,,
"50,2",,,,,2,"Appartement",50,2,,,
"34,25",,,,,2,"Appartement",32,2,,,
"75,62",,,,,2,"Appartement",74,3,,,
"181,01",,,,,9,"Appartement",182,4,,,
"66,35",,,,,1,"Appartement",64,3,,,
"86,15",,,,,1,"Appartement",86,4,,,
"47,5",,,,,2,"Appartement",46,3,,,
"69,87",,,,,2,"Appartement",68,4,,,
"68,61",,,,,2,"Appartement",69,3,,,
"32,96",,,,,1,"Appartement",35,2,,,
"89,76",,,,,4,"Appartement",95,3,,,
"50,92",,,,,2,"Appartement",50,2,,,
"16,02",,,,,2,"Appartement",14,1,,,
"26,07",,,,,1,"Appartement",27,2,,,
"93,11",,,,,2,"Appartement",92,4,,,
"24,65",,,,,1,"Appartement",26,2,,,
"45,25",,,,,2,"Appartement",45,2,,,
"21,56",,,,,1,"Appartement",21,1,,,
"25,3",,,,,1,"Appartement",30,2,,,
"50,46",,,,,1,"Appartement",42,3,,,
"49,59",,,,,2,"Appartement",49,2,,,
"61,4",,,,,2,"Appartement",58,4,,,
"17,84",,,,,1,"Appartement",54,3,,,
"9,44",,,,,1,"Appartement",16,1,,,
"36,47",,,,,2,"Appartement",32,2,,,
"157,57",,,,,1,"Appartement",140,4,,,
"18,19",,,,,1,"Appartement",19,1,,,
"38,46",,,,,1,"Appartement",26,2,,,
"68,79",,,,,2,"Appartement",68,3,,,
"11,09",,,,,1,"Appartement",12,1,,,
"72,63",,,,,1,"Appartement",70,3,,,
"32,47",,,,,1,"Appartement",30,2,,,
"70,27",,,,,1,"Appartement",69,3,,,
"48,4",,,,,1,"Appartement",43,2,,,
"38,89",,,,,1,"Appartement",32,2,,,
"25,88",,,,,2,"Appartement",28,2,,,
"18,9",,,,,2,"Appartement",19,1,,,
"11,09",,,,,1,"Appartement",12,1,,,
"79,55",,,,,4,"Appartement",61,3,,,
"75,18",,,,,1,"Appartement",76,3,,,
24,,,,,1,"Appartement",28,2,,,
"34,71",,,,,1,"Appartement",33,2,,,
"23,1",,,,,1,"Appartement",23,2,,,
"10,32",,,,,1,"Appartement",12,1,,,
"35,4",,,,,1,"Appartement",35,2,,,
100,,,,,2,"Appartement",29,1,,,
"12,65",,,,,1,"Appartement",18,1,,,
"11,41",,,,,1,"Appartement",11,1,,,
"21,75",,,,,1,"Appartement",23,1,,,
"26,5",,,,,2,"Appartement",26,2,,,
"38,83",,,,,2,"Appartement",41,3,,,
"40,02",,,,,2,"Appartement",39,2,,,
"41,81",,,,,4,"Appartement",39,2,,,
"73,86",,,,,1,"Appartement",16,1,,,
"16,74",,,,,1,"Appartement",18,1,,,
"52,86",,,,,2,"Appartement",52,3,,,
"6,32",,,,,1,"Appartement",7,1,,,
"43,77",,,,,2,"Appartement",45,2,,,
"31,51",,,,,2,"Appartement",32,2,,,
"33,06",,,,,2,"Appartement",33,2,,,
"43,54",,,,,1,"Appartement",44,2,,,
"14,77",,,,,1,"Appartement",11,1,,,
"28,17",,,,,1,"Appartement",30,2,,,
"17,51",,,,,2,"Appartement",18,1,,,
"65,09",,,,,3,"Appartement",64,2,,,
"39,02",,,,,2,"Appartement",36,1,,,
"30,58",,,,,2,"Appartement",28,2,,,
"88,49",,,,,1,"Appartement",96,3,,,
"66,01",,,,,1,"Appartement",66,3,,,
"46,07",,,,,1,"Appartement",45,3,,,
"67,29",,,,,2,"Appartement",70,3,,,
"56,15",,,,,1,"Appartement",58,2,,,
"23,83",,,,,1,"Appartement",21,1,,,
"70,05",,,,,1,"Appartement",77,3,,,
"38,65",,,,,2,"Appartement",39,1,,,
"41,67",,,,,2,"Appartement",45,2,,,
"17,38",,,,,1,"Appartement",17,1,,,
"10,15",,,,,1,"Appartement",11,1,,,
"57,03",,,,,2,"Appartement",61,3,,,
"9,56",,,,,1,"Appartement",12,1,,,
"48,86",,,,,2,"Appartement",48,2,,,
"219,57",,,,,2,"Appartement",225,6,,,
"51,37",,,,,1,"Appartement",40,1,,,
"29,63",,,,,1,"Appartement",33,1,,,
"25,07",,,,,1,"Appartement",22,1,,,
"13,96",,,,,1,"Appartement",14,1,,,
"25,5",,,,,2,"Appartement",26,1,,,
"66,82",,,,,2,"Appartement",64,4,,,
"17,06",,,,,1,"Appartement",15,1,,,
"108,55",,,,,2,"Appartement",106,4,,,
"35,32",,,,,1,"Appartement",29,2,,,
"87,04",,,,,1,"Appartement",80,4,,,
"17,42",,,,,1,"Appartement",15,1,,,
"104,67",,,,,2,"Appartement",100,4,,,
"58,56",,,,,1,"Appartement",55,3,,,
"23,15",,,,,3,"Appartement",23,2,,,
"52,12",,,,,2,"Appartement",50,3,,,
"72,45",,,,,2,"Appartement",60,3,,,
"34,93",,,,,1,"Appartement",36,3,,,
"3,85",,,,,1,"Appartement",7,1,,,
"95,02",,,,,1,"Appartement",98,4,,,
"60,39",,,,,1,"Appartement",65,3,,,
"67,15",,,,,2,"Appartement",68,2,,,
"50,58",,,,,2,"Appartement",45,3,,,
"83,51",,,,,1,"Appartement",84,4,,,
"6,47",,,,,1,"Appartement",7,1,,,
"62,61",,,,,1,"Appartement",60,3,,,
"22,01",,,,,1,"Appartement",21,2,,,
"13,06",,,,,1,"Appartement",15,1,,,
"104,04",,,,,2,"Appartement",102,5,,,
"56,06",,,,,3,"Appartement",53,2,,,
"17,34",,,,,1,"Appartement",17,1,,,
"36,09",,,,,1,"Appartement",32,2,,,
"36,03",,,,,2,"Appartement",30,2,,,
"71,76",,,,,1,"Appartement",71,4,,,
"44,96",,,,,1,"Appartement",42,2,,,
"133,1",,,,,1,"Appartement",126,5,,,
"88,17",,,,,2,"Appartement",88,4,,,
"40,53",,,,,2,"Appartement",41,2,,,
"30,38",,,,,1,"Appartement",19,1,,,
"56,14",,,,,1,"Appartement",55,3,,,
"22,03",,,,,1,"Appartement",35,2,,,
"95,2",,,,,1,"Appartement",98,4,,,
"34,61",,,,,3,"Appartement",20,1,,,
"64,05",,,,,2,"Appartement",64,3,,,
"9,36",,,,,1,"Appartement",9,1,,,
"16,58",,,,,1,"Appartement",16,1,,,
"29,72",,,,,1,"Appartement",31,2,,,
"53,77",,,,,2,"Appartement",54,3,,,
"28,91",,,,,1,"Appartement",28,2,,,
"34,05",,,,,2,"Appartement",36,2,,,
"55,04",,,,,2,"Appartement",49,2,,,
"13,53",,,,,1,"Appartement",13,1,,,
"65,02",,,,,2,"Appartement",65,2,,,
"65,02",,,,,2,"Appartement",65,2,,,
"76,72",,,,,1,"Appartement",84,3,,,
"23,57",,,,,1,"Appartement",25,1,,,
"82,23",,,,,1,"Appartement",81,3,,,
"49,81",,,,,1,"Appartement",50,2,,,
"41,84",,,,,2,"Appartement",42,2,,,
"30,28",,,,,1,"Appartement",30,2,,,
"41,71",,,,,1,"Appartement",40,2,,,
"17,46",,,,,1,"Appartement",18,1,,,
"15,13",,,,,2,"Appartement",20,1,,,
"38,16",,,,,2,"Appartement",39,2,,,
"51,24",,,,,1,"Appartement",53,3,,,
"8,5",,,,,1,"Appartement",5,1,,,
"35,31",,,,,1,"Appartement",35,2,,,
"53,4",,,,,2,"Appartement",55,3,,,
"34,36",,,,,1,"Appartement",34,2,,,
"32,15",,,,,2,"Appartement",33,2,,,
"118,16",,,,,1,"Appartement",120,5,,,
"9,44",,,,,1,"Appartement",9,1,,,
"70,72",,,,,2,"Appartement",10,1,,,
