"Numvoie","B_T_Q","TypeDeVoie","Voie","CodePostal","Commune"
10,,"RUE","DE NAVARIN",75009,"PARIS 09"
35,,"RUE","DE DOUAI",75009,"PARIS 09"
210,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
83,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
40,,"RUE","CONDORCET",75009,"PARIS 09"
95,,"RUE","LA FAYETTE",75010,"PARIS 10"
2,,"RUE","D HAUTEVILLE",75010,"PARIS 10"
5,,"RUE","CAIL",75010,"PARIS 10"
83,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
4,,"RUE","BUISSON ST LOUIS",75010,"PARIS 10"
10,,"RUE","DE MONTYON",75009,"PARIS 09"
53,,"RUE","DU FBG DU TEMPLE",75010,"PARIS 10"
39,"B","RUE","LA GRANGE AUX BELLES",75010,"PARIS 10"
64,,"RUE","RODIER",75009,"PARIS 09"
15,,"RUE","DU FBG DU TEMPLE",75010,"PARIS 10"
21,"B","RUE","DE PARADIS",75010,"PARIS 10"
212,,"RUE","LA FAYETTE",75010,"PARIS 10"
26,,"RUE","DE PARADIS",75010,"PARIS 10"
6,,"CITE","BERGERE",75009,"PARIS 09"
15,,"RUE","JEAN ET MARIE MOINON",75010,"PARIS 10"
218,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
38,,"RUE","DE LA TOUR D AUVERGNE",75009,"PARIS 09"
22,,"RUE","BUISSON ST LOUIS",75010,"PARIS 10"
4,,"RUE","PAUL ESCUDIER",75009,"PARIS 09"
30,,"RUE","DE BELLEFOND",75009,"PARIS 09"
5,"B","RUE","DE L AGENT BAILLY",75009,"PARIS 09"
50,,"RUE","RICHER",75009,"PARIS 09"
20,,"RUE","JACQUES LOUVEL TESSIER",75010,"PARIS 10"
25,,"RUE","LA GRANGE AUX BELLES",75010,"PARIS 10"
270,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
117,,"BD","DE LA VILLETTE",75010,"PARIS 10"
69,,"BD","DE CLICHY",75009,"PARIS 09"
42,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
74,,"RUE","BLANCHE",75009,"PARIS 09"
1,,"RUE","SAULNIER",75009,"PARIS 09"
63,,"RUE","DE CLICHY",75009,"PARIS 09"
9,,"RUE","DE CALAIS",75009,"PARIS 09"
3,,"RUE","LUCIEN SAMPAIX",75010,"PARIS 10"
48,,"RUE","LOUIS BLANC",75010,"PARIS 10"
94,,"RUE","BLANCHE",75009,"PARIS 09"
26,,"RUE","BUISSON ST LOUIS",75010,"PARIS 10"
191,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
18,,"RUE","ST VINCENT DE PAUL",75010,"PARIS 10"
34,,"RUE","RODIER",75009,"PARIS 09"
5,,"CITE","DE TREVISE",75009,"PARIS 09"
3,,"SQ","PETRELLE",75009,"PARIS 09"
69,,"RUE","DE CHABROL",75010,"PARIS 10"
52,,"RUE","DU FBG POISSONNIERE",75010,"PARIS 10"
135,,"BD","DE MAGENTA",75010,"PARIS 10"
52,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
70,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
110,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
30,,"RUE","DE CLICHY",75009,"PARIS 09"
15,,"RUE","VICTOR MASSE",75009,"PARIS 09"
2,,"RUE","DE CHATEAUDUN",75009,"PARIS 09"
6,,"RUE","DE L AGENT BAILLY",75009,"PARIS 09"
189,,"RUE","DU FG POISSONNIERE",75009,"PARIS 09"
4,,"RUE","PERDONNET",75010,"PARIS 10"
64,,"RUE","JEAN BAPTISTE PIGALLE",75009,"PARIS 09"
26,,"RUE","DE ROCHECHOUART",75009,"PARIS 09"
191,,"RUE","DU FG POISSONNIERE",75009,"PARIS 09"
27,,"RUE","DE NAVARIN",75009,"PARIS 09"
2,,"RUE","CHAUCHAT",75009,"PARIS 09"
66,,"RUE","DU FBOURG MONTMARTRE",75009,"PARIS 09"
24,,"RUE","CONDORCET",75009,"PARIS 09"
15,,"RUE","SAINTE MARTHE",75010,"PARIS 10"
35,,"BD","DE STRASBOURG",75010,"PARIS 10"
7,,"BD","DE DENAIN",75010,"PARIS 10"
21,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
12,,"PAS","BRIARE",75009,"PARIS 09"
85,,"RUE","DE ROCHECHOUART",75009,"PARIS 09"
2,,"RUE","DE LA BOULE ROUGE",75009,"PARIS 09"
27,,"RUE","YVES TOUDIC",75010,"PARIS 10"
9,,"RUE","PIERRE FONTAINE",75009,"PARIS 09"
27,,"BD","DE LA VILLETTE",75010,"PARIS 10"
6,,"RUE","TESSON",75010,"PARIS 10"
32,,"RUE","PIERRE FONTAINE",75009,"PARIS 09"
50,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
6,,"PL","GUSTAVE TOUDOUZE",75009,"PARIS 09"
42,,"RUE","LUCIEN SAMPAIX",75010,"PARIS 10"
44,,"RUE","CONDORCET",75009,"PARIS 09"
175,,"RUE","DU FG POISSONNIERE",75009,"PARIS 09"
20,,"RUE","JEAN BAPTISTE PIGALLE",75009,"PARIS 09"
3,,"SQ","MONCEY",75009,"PARIS 09"
79,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
65,,"RUE","DE CLICHY",75009,"PARIS 09"
199,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
210,,"RUE","SAINT MAUR",75010,"PARIS 10"
6,,"RUE","DE PARADIS",75010,"PARIS 10"
8,,"RUE","DE PARME",75009,"PARIS 09"
12,,"BD","DE MAGENTA",75010,"PARIS 10"
9,,"RUE","DE CHABROL",75010,"PARIS 10"
15,,"RUE","PIERRE DUPONT",75010,"PARIS 10"
26,,"RUE","YVES TOUDIC",75010,"PARIS 10"
210,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
103,,"RUE","DU FBG DU TEMPLE",75010,"PARIS 10"
86,,"RUE","LA FAYETTE",75009,"PARIS 09"
6,,"CITE","DU WAUX HALL",75010,"PARIS 10"
13,"A","RUE","BLEUE",75009,"PARIS 09"
3,,"RUE","ROBERT BLACHE",75010,"PARIS 10"
23,,"RUE","DE MAUBEUGE",75009,"PARIS 09"
185,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
44,,"RUE","DES VINAIGRIERS",75010,"PARIS 10"
28,,"RUE","DE BELZUNCE",75010,"PARIS 10"
90,,"BD","DE MAGENTA",75010,"PARIS 10"
9,,"RUE","DE CHABROL",75010,"PARIS 10"
12,,"RUE","DE CHANTILLY",75009,"PARIS 09"
103,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
2,,"RUE","CAIL",75010,"PARIS 10"
26,,"AV","CLAUDE VELLEFAUX",75010,"PARIS 10"
11,,"RUE","DE ROCHECHOUART",75009,"PARIS 09"
99,,"RUE","DU FBG DU TEMPLE",75010,"PARIS 10"
14,,"RUE","DE MILAN",75009,"PARIS 09"
53,,"RUE","DE ROCHECHOUART",75009,"PARIS 09"
15,,"PAS","DU BUISSON ST LOUIS",75010,"PARIS 10"
193,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
20,,"RUE","YVES TOUDIC",75010,"PARIS 10"
75,,"BD","DE LA VILLETTE",75010,"PARIS 10"
45,,"RUE","DE MAUBEUGE",75009,"PARIS 09"
47,,"RUE","DE ROCHECHOUART",75009,"PARIS 09"
210,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
3,,"RUE","ALEXANDRE PARODI",75010,"PARIS 10"
58,,"RUE","DE LA CHAUSS. D ANTIN",75009,"PARIS 09"
22,,"RUE","SAULNIER",75009,"PARIS 09"
83,,"BD","DE MAGENTA",75010,"PARIS 10"
12,,"RUE","MAYRAN",75009,"PARIS 09"
214,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
37,,"RUE","GODOT DE MAUROY",75009,"PARIS 09"
5,,"RUE","DU CHATEAU D EAU",75010,"PARIS 10"
4,,"RUE","DE DOUAI",75009,"PARIS 09"
33,,"RUE","DE SAMBRE ET MEUSE",75010,"PARIS 10"
30,,"RUE","DES VINAIGRIERS",75010,"PARIS 10"
25,,"RUE","TAITBOUT",75009,"PARIS 09"
110,,"RUE","DU FBG POISSONNIERE",75010,"PARIS 10"
75,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
46,,"RUE","SAINT GEORGES",75009,"PARIS 09"
15,,"RUE","CAIL",75010,"PARIS 10"
57,,"RUE","BICHAT",75010,"PARIS 10"
32,,"RUE","DES VINAIGRIERS",75010,"PARIS 10"
3,,"RUE","DE ROCHECHOUART",75009,"PARIS 09"
11,,"RUE","TESSON",75010,"PARIS 10"
20,,"RUE","DU TERRAGE",75010,"PARIS 10"
29,,"RUE","DE DOUAI",75009,"PARIS 09"
44,,"RUE","JEAN BAPTISTE PIGALLE",75009,"PARIS 09"
64,,"RUE","DE L AQUEDUC",75010,"PARIS 10"
230,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
18,,"RUE","DE BELZUNCE",75010,"PARIS 10"
27,,"RUE","CHAPTAL",75009,"PARIS 09"
201,,"RUE","LA FAYETTE",75010,"PARIS 10"
95,,"RUE","LA FAYETTE",75010,"PARIS 10"
18,,"RUE","LOUIS BLANC",75010,"PARIS 10"
183,,"RUE","SAINT MAUR",75010,"PARIS 10"
24,,"RUE","BUISSON ST LOUIS",75010,"PARIS 10"
12,,"RUE","YVES TOUDIC",75010,"PARIS 10"
26,,"RUE","YVES TOUDIC",75010,"PARIS 10"
55,,"RUE","DE DUNKERQUE",75009,"PARIS 09"
73,,"RUE","JEAN BAPTISTE PIGALLE",75009,"PARIS 09"
3,,"RUE","DE LA FIDELITE",75010,"PARIS 10"
28,,"RUE","CONDORCET",75009,"PARIS 09"
35,,"RUE","DES VINAIGRIERS",75010,"PARIS 10"
2,,"RUE","RICHER",75009,"PARIS 09"
2,,"RUE","PHILIPPE DE GIRARD",75010,"PARIS 10"
3,,"SQ","PETRELLE",75009,"PARIS 09"
44,,"RUE","SAINT GEORGES",75009,"PARIS 09"
36,,"RUE","GODOT DE MAUROY",75009,"PARIS 09"
80,,"RUE","DU FBG POISSONNIERE",75010,"PARIS 10"
8,,"RUE","BLANCHE",75009,"PARIS 09"
8,,"BD","DE STRASBOURG",75010,"PARIS 10"
175,,"RUE","DU FG POISSONNIERE",75009,"PARIS 09"
10,,"RUE","DE L ECHIQUIER",75010,"PARIS 10"
3,,"RUE","DE LA FIDELITE",75010,"PARIS 10"
29,,"RUE","DE PARADIS",75010,"PARIS 10"
2,,"RUE","D HAUTEVILLE",75010,"PARIS 10"
13,,"RUE","LUCIEN SAMPAIX",75010,"PARIS 10"
120,,"BD","DE MAGENTA",75010,"PARIS 10"
50,,"RUE","CONDORCET",75009,"PARIS 09"
34,,"RUE","DE CHABROL",75010,"PARIS 10"
18,,"PL","RAOUL FOLLEREAU",75010,"PARIS 10"
24,,"RUE","TURGOT",75009,"PARIS 09"
3,,"RUE","DE L AGENT BAILLY",75009,"PARIS 09"
203,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
66,,"BD","DE STRASBOURG",75010,"PARIS 10"
20,,"RUE","DU TERRAGE",75010,"PARIS 10"
24,,"RUE","SAINT LAZARE",75009,"PARIS 09"
23,,"RUE","RODIER",75009,"PARIS 09"
257,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
8,,"BD","DE LA MADELEINE",75009,"PARIS 09"
20,,"RUE","MAZAGRAN",75010,"PARIS 10"
83,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
48,,"QUAI","DE JEMMAPES",75010,"PARIS 10"
101,,"RUE","DU FBG DU TEMPLE",75010,"PARIS 10"
221,,"RUE","SAINT MAUR",75010,"PARIS 10"
53,,"BD","DE LA VILLETTE",75010,"PARIS 10"
24,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
142,,"RUE","DU FBG SAINT DENIS",75010,"PARIS 10"
12,,"RUE","DU DELTA",75009,"PARIS 09"
45,,"BD","DE LA CHAPELLE",75010,"PARIS 10"
34,,"RUE","DES MARTYRS",75009,"PARIS 09"
35,,"RUE","DES VINAIGRIERS",75010,"PARIS 10"
11,"B","RUE","EUGENE VARLIN",75010,"PARIS 10"
90,,"RUE","D HAUTEVILLE",75010,"PARIS 10"
13,,"RUE","DE LA TOUR D AUVERGNE",75009,"PARIS 09"
10,,"RUE","GERANDO",75009,"PARIS 09"
28,,"RUE","DE BELLEFOND",75009,"PARIS 09"
143,,"BD","DE MAGENTA",75010,"PARIS 10"
6,,"RUE","DE PARME",75009,"PARIS 09"
149,,"AV","PARMENTIER",75010,"PARIS 10"
237,,"RUE","LA FAYETTE",75010,"PARIS 10"
24,,"RUE","DU CHATEAU D EAU",75010,"PARIS 10"
1,,"RUE","LUCIEN SAMPAIX",75010,"PARIS 10"
53,,"RUE","DE CLICHY",75009,"PARIS 09"
20,,"RUE","PIERRE SEMARD",75009,"PARIS 09"
230,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
6,,"PL","GUSTAVE TOUDOUZE",75009,"PARIS 09"
26,,"RUE","DE PARADIS",75010,"PARIS 10"
64,,"BD","DE STRASBOURG",75010,"PARIS 10"
41,,"RUE","DES MARTYRS",75009,"PARIS 09"
16,,"RUE","DES DEUX GARES",75010,"PARIS 10"
24,,"RUE","PERDONNET",75010,"PARIS 10"
71,,"RUE","DE MAUBEUGE",75010,"PARIS 10"
25,,"RUE","DES PETITS HOTELS",75010,"PARIS 10"
34,"B","RUE","DE DUNKERQUE",75010,"PARIS 10"
6,,"RUE","DE MILAN",75009,"PARIS 09"
27,,"RUE","DES MARTYRS",75009,"PARIS 09"
24,,"RUE","LAFFITTE",75009,"PARIS 09"
64,,"BD","DE STRASBOURG",75010,"PARIS 10"
5,,"RUE","SAULNIER",75009,"PARIS 09"
212,,"RUE","LA FAYETTE",75010,"PARIS 10"
23,,"RUE","TURGOT",75009,"PARIS 09"
149,,"AV","PARMENTIER",75010,"PARIS 10"
40,,"RUE","LUCIEN SAMPAIX",75010,"PARIS 10"
89,,"QUAI","DE VALMY",75010,"PARIS 10"
3,,"PAS","DU MARCHE",75010,"PARIS 10"
13,,"BD","DE MAGENTA",75010,"PARIS 10"
15,,"RUE","GODOT DE MAUROY",75009,"PARIS 09"
31,,"RUE","JACQUES LOUVEL TESSIER",75010,"PARIS 10"
7,,"RUE","DE NANCY",75010,"PARIS 10"
9,,"RUE","MANSART",75009,"PARIS 09"
212,,"RUE","LA FAYETTE",75010,"PARIS 10"
264,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
136,,"RUE","DU FBG ST MARTIN",75010,"PARIS 10"
26,,"RUE","DE BRUXELLES",75009,"PARIS 09"
65,,"RUE","DU FBG DU TEMPLE",75010,"PARIS 10"
22,,"RUE","YVES TOUDIC",75010,"PARIS 10"
27,,"RUE","DE SAMBRE ET MEUSE",75010,"PARIS 10"
10,,"RUE","DE LA FIDELITE",75010,"PARIS 10"
36,,"RUE","DE BELLEFOND",75009,"PARIS 09"
6,,"RUE","DE NEMOURS",75011,"PARIS 11"
15,,"BD","RICHARD LENOIR",75011,"PARIS 11"
9,,"RUE","DES BOULETS",75011,"PARIS 11"
48,,"RUE","DU FAUBOURG DU TEMPLE",75011,"PARIS 11"
16,,"RUE","LACUEE",75012,"PARIS 12"
70,,"RUE","JEAN PIERRE TIMBAUD",75011,"PARIS 11"
7,,"RUE","PLICHON",75011,"PARIS 11"
36,,"RUE","ERARD",75012,"PARIS 12"
220,,"RUE","DE CHARENTON",75012,"PARIS 12"
4,,"RUE","MAILLARD",75011,"PARIS 11"
4,,"RUE","MAILLARD",75011,"PARIS 11"
33,,"RUE","DE LAPPE",75011,"PARIS 11"
14,,"RUE","DE BELFORT",75011,"PARIS 11"
59,,"RUE","DE LA FONTAINE AU ROI",75011,"PARIS 11"
38,"B","RUE","TRAVERSIERE",75012,"PARIS 12"
5,,"RUE","NEUVE DES BOULETS",75011,"PARIS 11"
33,,"AV","PHILIPPE AUGUSTE",75011,"PARIS 11"
141,,"RUE","DE CHARENTON",75012,"PARIS 12"
34,,"RUE","DE LA FOLIE MERICOURT",75011,"PARIS 11"
5,,"RUE","ELISA LEMONNIER",75012,"PARIS 12"
3,,"RUE","DE LA PRESENTATION",75011,"PARIS 11"
11,,"AV","DU BEL AIR",75012,"PARIS 12"
51,"B","AV","DE LA REPUBLIQUE",75011,"PARIS 11"
7,,"RUE","SAINT BERNARD",75011,"PARIS 11"
11,,"RUE","DE LA PIERRE LEVEE",75011,"PARIS 11"
56,,"BD","DIDEROT",75012,"PARIS 12"
12,,"RUE","DU MOULIN JOLY",75011,"PARIS 11"
13,,"RUE","MORAND",75011,"PARIS 11"
13,,"RUE","DE LA PIERRE LEVEE",75011,"PARIS 11"
24,"B","RUE","DE PICPUS",75012,"PARIS 12"
110,,"AV","DE LA REPUBLIQUE",75011,"PARIS 11"
29,,"RUE","POPINCOURT",75011,"PARIS 11"
66,,"BD","VOLTAIRE",75011,"PARIS 11"
11,,"RUE","DU MOULIN JOLY",75011,"PARIS 11"
36,,"RUE","ERARD",75012,"PARIS 12"
38,,"BD","BEAUMARCHAIS",75011,"PARIS 11"
191,,"AV","DAUMESNIL",75012,"PARIS 12"
160,,"RUE","SAINT MAUR",75011,"PARIS 11"
17,,"RUE","D AUSTERLITZ",75012,"PARIS 12"
65,,"BD","PONIATOWSKI",75012,"PARIS 12"
1,,"PAS","SAINT SEBASTIEN",75011,"PARIS 11"
15,,"RUE","DU DOCTEUR GOUJON",75012,"PARIS 12"
14,,"AV","DE LA REPUBLIQUE",75011,"PARIS 11"
25,"B","RUE","ERARD",75012,"PARIS 12"
16,,"PAS","DE LA MAIN D'OR",75011,"PARIS 11"
6,,"RUE","DES FONDS VERTS",75012,"PARIS 12"
243,,"BD","VOLTAIRE",75011,"PARIS 11"
49,,"RUE","SAINT MAUR",75011,"PARIS 11"
1,,"RUE","DE MONTREUIL",75011,"PARIS 11"
47,,"AV","DU DOC ARNOLD NETTER",75012,"PARIS 12"
203,,"RUE","DE CHARENTON",75012,"PARIS 12"
14,,"RUE","DE BELFORT",75011,"PARIS 11"
5,,"RUE","CAMILLE DESMOULINS",75011,"PARIS 11"
18,,"CITE","POPINCOURT",75011,"PARIS 11"
6,,"RUE","MERCOEUR",75011,"PARIS 11"
57,,"RUE","DE LA FONTAINE AU ROI",75011,"PARIS 11"
2,,"RUE","DES GONCOURT",75011,"PARIS 11"
34,,"RUE","DE CITEAUX",75012,"PARIS 12"
65,,"AV","PHILIPPE AUGUSTE",75011,"PARIS 11"
36,,"RUE","NICOLAI",75012,"PARIS 12"
15,,"RUE","ERNEST LACOSTE",75012,"PARIS 12"
44,,"RUE","DE LA FOLIE MERICOURT",75011,"PARIS 11"
2,,"RUE","AUGUSTE BARBIER",75011,"PARIS 11"
14,,"RUE","DES MEUNIERS",75012,"PARIS 12"
102,,"RUE","OBERKAMPF",75011,"PARIS 11"
15,,"RUE","DE TOUL",75012,"PARIS 12"
235,,"RUE","DE BERCY",75012,"PARIS 12"
10,,"RUE","DE CAPRI",75012,"PARIS 12"
252,,"AV","DAUMESNIL",75012,"PARIS 12"
33,,"BD","PONIATOWSKI",75012,"PARIS 12"
305,,"RUE","DE CHARENTON",75012,"PARIS 12"
15,,"RUE","DESARGUES",75011,"PARIS 11"
65,,"AV","DE LA REPUBLIQUE",75011,"PARIS 11"
120,,"AV","PARMENTIER",75011,"PARIS 11"
9,,"RUE","DES TROIS BORNES",75011,"PARIS 11"
167,,"RUE","SAINT MAUR",75011,"PARIS 11"
53,,"AV","PARMENTIER",75011,"PARIS 11"
43,,"RUE","DU SAHEL",75012,"PARIS 12"
72,"B","RUE","DE LA FOLIE REGNAULT",75011,"PARIS 11"
92,,"RUE","DE LA FOLIE MERICOURT",75011,"PARIS 11"
46,,"BD","BEAUMARCHAIS",75011,"PARIS 11"
255,,"AV","DAUMESNIL",75012,"PARIS 12"
1,,"RUE","CHARLES BAUDELAIRE",75012,"PARIS 12"
8,,"CITE","DE L AMEUBLEMENT",75011,"PARIS 11"
9,"B","RUE","DE LA VEGA",75012,"PARIS 12"
47,,"RUE","RICHARD LENOIR",75011,"PARIS 11"
15,,"PAS","STE ANNE POPINCOURT",75011,"PARIS 11"
9,,"RUE","CROZATIER",75012,"PARIS 12"
36,,"RUE","KELLER",75011,"PARIS 11"
38,,"AV","DAUMESNIL",75012,"PARIS 12"
5,,"RUE","MORAND",75011,"PARIS 11"
16,,"RUE","DE LA FOLIE MERICOURT",75011,"PARIS 11"
15,"B","RUE","CHALIGNY",75012,"PARIS 12"
111,,"RUE","DE REUILLY",75012,"PARIS 12"
9,,"RUE","DE WATTIGNIES",75012,"PARIS 12"
51,,"AV","DU GAL MICHEL BIZOT",75012,"PARIS 12"
37,,"RUE","DU CHEMIN VERT",75011,"PARIS 11"
1,"B","VC","A 12",75012,"PARIS 12"
64,,"RUE","SAINT SABIN",75011,"PARIS 11"
165,,"RUE","SAINT MAUR",75011,"PARIS 11"
11,,"RUE","DU COLONEL OUDOT",75012,"PARIS 12"
13,,"RUE","TAINE",75012,"PARIS 12"
53,,"RUE","CLAUDE DECAEN",75012,"PARIS 12"
121,,"RUE","DE REUILLY",75012,"PARIS 12"
110,,"RUE","DE MONTREUIL",75011,"PARIS 11"
214,,"RUE","DU FBG ST ANTOINE",75012,"PARIS 12"
7,,"AV","PHILIPPE AUGUSTE",75011,"PARIS 11"
33,,"RUE","DE LA BRECHE AUX LOUPS",75012,"PARIS 12"
20,,"RUE","NEUVE DES BOULETS",75011,"PARIS 11"
10,,"RUE","BOULLE",75011,"PARIS 11"
6,,"RUE","DES GONCOURT",75011,"PARIS 11"
67,,"RUE","DE WATTIGNIES",75012,"PARIS 12"
235,,"BD","VOLTAIRE",75011,"PARIS 11"
7,,"RUE","SEDAINE",75011,"PARIS 11"
10,,"BD","DE PICPUS",75012,"PARIS 12"
121,,"RUE","DE REUILLY",75012,"PARIS 12"
32,,"BD","DE LA BASTILLE",75012,"PARIS 12"
15,,"RUE","DE COTTE",75012,"PARIS 12"
42,,"RUE","GODEFROY CAVAIGNAC",75011,"PARIS 11"
8,,"AV","JEAN AICARD",75011,"PARIS 11"
130,,"AV","PARMENTIER",75011,"PARIS 11"
17,,"RUE","SAINT BERNARD",75011,"PARIS 11"
8,"B","RUE","DEGUERRY",75011,"PARIS 11"
163,,"RUE","DE CHARONNE",75011,"PARIS 11"
128,"A","BD","VOLTAIRE",75011,"PARIS 11"
2,,"RUE","DE LA FONTAINE AU ROI",75011,"PARIS 11"
22,,"RUE","DU FAUBOURG DU TEMPLE",75011,"PARIS 11"
30,,"RUE","DE WATTIGNIES",75012,"PARIS 12"
253,,"AV","DAUMESNIL",75012,"PARIS 12"
84,,"RUE","OBERKAMPF",75011,"PARIS 11"
261,,"AV","DAUMESNIL",75012,"PARIS 12"
14,,"RUE","GUENOT",75011,"PARIS 11"
60,,"AV","DU GAL MICHEL BIZOT",75012,"PARIS 12"
20,,"RUE","JEAN PIERRE TIMBAUD",75011,"PARIS 11"
244,,"BD","VOLTAIRE",75011,"PARIS 11"
148,,"AV","DAUMESNIL",75012,"PARIS 12"
5,,"RUE","SAINT NICOLAS",75012,"PARIS 12"
45,,"RUE","SEDAINE",75011,"PARIS 11"
23,,"RUE","DE LA FOLIE MERICOURT",75011,"PARIS 11"
103,,"AV","PHILIPPE AUGUSTE",75011,"PARIS 11"
11,,"RUE","SAINT AMBROISE",75011,"PARIS 11"
8,,"RUE","DE LAPPE",75011,"PARIS 11"
5,,"RUE","MORAND",75011,"PARIS 11"
8,,"RUE","OBERKAMPF",75011,"PARIS 11"
26,,"RUE","DUGOMMIER",75012,"PARIS 12"
50,,"BD","VOLTAIRE",75011,"PARIS 11"
3,,,"N 11",75011,"PARIS 11"
26,,"RUE","CLAUDE TILLIER",75012,"PARIS 12"
115,,"RUE","OBERKAMPF",75011,"PARIS 11"
58,,"RUE","DE LA FONTAINE AU ROI",75011,"PARIS 11"
31,,"RUE","DE REUILLY",75012,"PARIS 12"
116,,"BD","DIDEROT",75012,"PARIS 12"
228,"B","RUE","DU FBG ST ANTOINE",75012,"PARIS 12"
2,"B","PAS","DU CHEMIN VERT",75011,"PARIS 11"
165,,"RUE","SAINT MAUR",75011,"PARIS 11"
75,,"RUE","DE LA ROQUETTE",75011,"PARIS 11"
60,,"RUE","DE FECAMP",75012,"PARIS 12"
131,,"AV","PARMENTIER",75011,"PARIS 11"
126,,"RUE","OBERKAMPF",75011,"PARIS 11"
115,,"RUE","DE REUILLY",75012,"PARIS 12"
281,,"RUE","DU FBG ST ANTOINE",75011,"PARIS 11"
111,,"RUE","DU FBG ST ANTOINE",75011,"PARIS 11"
3,,"RUE","IMMEUBLES INDUSTRIELS",75011,"PARIS 11"
7,,"RUE","DE LA MAIN D OR",75011,"PARIS 11"
6,,"RUE","DE LA MAIN D OR",75011,"PARIS 11"
60,,"BD","DE PICPUS",75012,"PARIS 12"
40,,"RUE","DU RENDEZ VOUS",75012,"PARIS 12"
243,,"BD","VOLTAIRE",75011,"PARIS 11"
24,,"AV","DU GAL MICHEL BIZOT",75012,"PARIS 12"
72,,"RUE","SAINT MAUR",75011,"PARIS 11"
9,,"RUE","DES TROIS BORNES",75011,"PARIS 11"
24,,"RUE","DE LA VOUTE",75012,"PARIS 12"
212,,"RUE","DU FBG ST ANTOINE",75012,"PARIS 12"
42,,"RUE","DU FAUBOURG DU TEMPLE",75011,"PARIS 11"
14,,"CITE","GRISET",75011,"PARIS 11"
14,,"RUE","DE L ASILE POPINCOURT",75011,"PARIS 11"
70,,"AV","DU GAL MICHEL BIZOT",75012,"PARIS 12"
77,,"AV","PARMENTIER",75011,"PARIS 11"
235,,"RUE","DE CHARENTON",75012,"PARIS 12"
53,"B","RUE","JEAN PIERRE TIMBAUD",75011,"PARIS 11"
142,,"RUE","DE CHARONNE",75011,"PARIS 11"
106,,"RUE","SAINT MAUR",75011,"PARIS 11"
309,,"RUE","DU FBG ST ANTOINE",75011,"PARIS 11"
40,,"RUE","DE LA VEGA",75012,"PARIS 12"
35,,"RUE","DU SAHEL",75012,"PARIS 12"
162,,"AV","DAUMESNIL",75012,"PARIS 12"
50,,"RUE","CROZATIER",75012,"PARIS 12"
83,,"RUE","JEAN PIERRE TIMBAUD",75011,"PARIS 11"
50,,"RUE","DE PICPUS",75012,"PARIS 12"
111,,"BD","RICHARD LENOIR",75011,"PARIS 11"
6,,"RUE","DE LA VACQUERIE",75011,"PARIS 11"
61,,"BD","PONIATOWSKI",75012,"PARIS 12"
243,,"BD","VOLTAIRE",75011,"PARIS 11"
40,,"RUE","SEDAINE",75011,"PARIS 11"
56,,"RUE","DE LA FONTAINE AU ROI",75011,"PARIS 11"
88,,"RUE","OBERKAMPF",75011,"PARIS 11"
19,,"RUE","DES BLUETS",75011,"PARIS 11"
321,,"RUE","DE CHARENTON",75012,"PARIS 12"
38,,"RUE","POPINCOURT",75011,"PARIS 11"
10,,"RUE","DE BELFORT",75011,"PARIS 11"
71,"B","RUE","JEAN PIERRE TIMBAUD",75011,"PARIS 11"
13,,"RUE","PACHE",75011,"PARIS 11"
5,,"BD","SOULT",75012,"PARIS 12"
97,,"BD","VOLTAIRE",75011,"PARIS 11"
110,,"AV","DE LA REPUBLIQUE",75011,"PARIS 11"
270,,"RUE","DU FBG ST ANTOINE",75012,"PARIS 12"
15,,"RUE","DES BOULETS",75011,"PARIS 11"
76,,"BD","DIDEROT",75012,"PARIS 12"
58,,"RUE","DU RENDEZ VOUS",75012,"PARIS 12"
92,,"RUE","DU CHEMIN VERT",75011,"PARIS 11"
6,,"PAS","CHARLES DALLERY",75011,"PARIS 11"
