product_id,price,onsale_web,stock_quantity,sku,total_sales,post_name
4864,8.3,0,0,15154,,post_name_vide
4865,9.8,1,1,16274,13.0,mourgues-du-gres-costieres-de-nimes-capitelles-rose-2018
4867,9.9,1,0,16148,1.0,chateau-de-la-selve-igp-coteaux-de-lardeche-maguelonne-rose-2019
4869,17.2,0,0,14360,,post_name_vide
4870,9.3,1,0,16149,33.0,triennes-igp-mediterranee-rose-2019
4876,22.8,1,4,16289,22.0,tempier-bandol-rose-2019
4885,18.7,1,6,14981,0.0,saumaize-michelin-macon-vergisson-sur-la-roche-2017
4886,28.4,1,48,15773,5.0,saumaize-michelin-pouilly-fuisse-clos-sur-la-roche-2018
4888,27.9,1,53,15776,0.0,saumaize-michelin-pouilly-fuisse-les-ronchevats-2018
4889,25.3,1,0,16037,0.0,saumaize-michelin-pouilly-fuisse-vignes-blanches-2018
4890,17.0,1,29,16038,6.0,saumaize-michelin-saint-veran-2018
4891,27.9,1,0,15807,36.0,jacqueson-rully-blanc-1er-cru-la-pucelle-2018
4892,20.1,1,34,15952,3.0,jacqueson-rully-rouge-les-chaponnieres-2018
4893,27.9,1,0,15808,3.0,jacqueson-rully-rouge-1er-cru-les-cloux-2018
4899,21.2,1,35,16062,9.0,domaine-brintet-mercurey-blanc-vieilles-vignes-2018
4900,20.8,1,42,16063,1.0,domaine-brintet-mercurey-rouge-vieilles-vignes-2018
4901,41.0,1,36,14802,0.0,domaine-des-croix-beaune-1er-cru-les-cent-vignes-2017
4902,46.0,1,11,13052,0.0,domaine-des-croix-savigny-les-beaune-1er-cru-les-peuillets-2015
4903,102.3,1,20,14805,0.0,domaine-des-croix-corton-grand-cru-les-greves-2017
4904,137.0,1,13,14220,5.0,domaine-des-croix-corton-charlemagne-grand-cru-2016
4907,22.9,1,6,14374,0.0,alphonse-mellot-coteaux-charitois-rouge-les-penitents-2015
4908,53.2,1,5,14395,4.0,alphonse-mellot-sancerre-blanc-edmond-2016
4909,25.9,1,27,15614,0.0,antoine-marie-arena-vin-de-france-bianco-gentile-2018
4910,17.3,1,0,13809,4.0,antoine-marie-arena-vin-de-france-rouge-san-giovanni-2017
4912,25.9,1,10,15612,6.0,jean-baptiste-arena-patrimonio-rouge-grotte-di-sole-2018
4913,28.0,1,16,13814,0.0,jean-batiste-arena-muscat-du-cap-corse-2015
4914,25.9,1,6,15613,2.0,antoine-marie-arena-patrimonio-hauts-carco-2018
4915,25.9,1,14,15615,8.0,jean-baptiste-arena-patrimonio-morta-maio
4918,37.2,1,0,15533,24.0,alain-graillot-crozes-hermitage-rouge-la-guiraude-2016
4919,24.4,1,0,15531,6.0,alain-graillot-crozes-hermitage-rouge-2017
4920,24.4,1,1,15530,10.0,alain-graillot-crozes-hermitage-blanc-2018
4921,13.8,0,0,15608,,post_name_vide
4922,21.5,0,0,15586,,post_name_vide
4923,7.0,1,143,15928,10.0,cave-de-castelmaure-corbieres-rouge-vigneron-2018
4924,12.8,1,0,16276,0.0,cave-de-castelmaure-corbieres-rouge-grande-cuvee-2017
4925,23.2,1,0,16277,12.0,cave-de-castelmaure-corbieres-rouge-n3-2017
4926,7.9,1,92,15456,0.0,domaine-la-croix-belle-cotes-de-thongue-blanc-champ-des-lys-2018
4927,6.5,1,0,15425,4.0,domaine-la-croix-belle-cotes-de-thongue-rouge-la-caringole-2018
4928,7.9,1,1,15047,5.0,domaine-la-croix-belle-cotes-de-thongue-rouge-le-champ-du-coq-2016
4929,16.7,1,4,15927,2.0,domaine-la-croix-belle-cotes-de-thongue-rouge-n7-2017
4930,17.5,1,9,16155,5.0,domaine-la-croix-belle-cotes-de-thongue-blanc-n7-2018
4931,27.8,1,11,16280,0.0,marcel-richaud-cairanne-rouge-lebrescade-2017
4932,25.7,1,0,9937,4.0,marcel-richaud-cairanne-rouge-les-estrambords-2011
4933,18.4,1,30,16281,0.0,marcel-richaud-cairanne-rouge-2018
4934,22.2,1,57,15554,2.0,marcel-richaud-rasteau-rouge-2017
4936,11.1,1,88,15106,11.0,domaine-rouge-garance-cotes-du-rhone-blanc-de-garance-2018
4937,9.9,1,28,16283,4.0,domaine-rouge-garance-cotes-du-rhone-feuille-de-garance-2019
4938,12.5,1,0,13379,0.0,domaine-rouge-garance-cotes-du-rhone-villages-garances-2016
4939,12.9,1,0,15338,0.0,oratoire-saint-martin-cairanne-blanc-reserve-des-seigneurs-2018
4940,20.5,1,44,15337,2.0,oratoire-saint-martin-cairanne-blanc-haut-coustias-2017
4954,25.0,1,0,bon-cadeau-25-euros,10.0,bon-cadeau-de-25-euros
4962,11.3,1,95,15737,14.0,chateau-turcaud-bordeaux-blanc-cuvee-majeure-2018
4963,7.0,1,289,15958,2.0,chateau-turcaud-bordeaux-rouge-2016
4964,12.1,1,72,16515,6.0,chateau-turcaud-bordeaux-rouge-cuvee-majeure-2018
4965,7.1,1,203,16586,26.0,chateau-turcaud-entre-deux-mers-2019
4970,49.5,1,0,11225,0.0,champagne-larmandier-bernier-terre-de-vertus-premier-cru-2011
4974,23.0,1,2,16004,5.0,chateau-du-couvent-pomerol-2017
4975,23.7,1,15,14756,4.0,chateau-cordet-margaux-2013
4976,16.45,1,26,16005,4.0,chateau-lafont-menaut-pessac-leognan-rouge-2017
4977,16.3,1,47,14930,3.0,chateau-lafont-menaut-pessac-leognan-blanc-2017
4978,18.5,1,0,13313,0.0,chateau-dutruch-grand-poujeaux-moulis-2016
4980,26.5,1,88,15229,0.0,chateau-la-tour-laspic-pauillac-2014
4994,78.0,1,7,14507,0.0,domaine-peyre-rose-syrah-leone-2008
4995,78.0,1,0,14509,0.0,domaine-peyre-rose-oro-2002
4996,78.0,1,33,14508,0.0,domaine-peyre-rose-marlene-n3-2008
5000,27.3,1,0,15868,6.0,duband-cotes-de-nuits-villages-2017
5001,217.5,1,20,14581,0.0,david-duband-charmes-chambertin-grand-cru-2014
5002,64.9,1,1,14580,0.0,david-duband-morey-saint-denis-1er-cru-les-broc-2016
5003,48.7,1,9,15869,0.0,david-duband-morey-saint-denis-2017
5004,59.4,1,1,15871,2.0,david-duband-vosne-romanee-2017
5006,48.7,1,0,15870,0.0,david-duband-nuits-saint-georges-2017
5007,105.0,1,17,12791,0.0,domaine-des-comtes-lafon-volnay-1er-cru-santenots-du-milieu-2014
5008,105.0,1,10,11602,0.0,domaine-des-comtes-lafon-volnay-1er-cru-santenots-du-milieu-2013
5010,55.6,1,17,15073,0.0,domaine-des-comtes-lafon-monthelie-1er-cru-les-duresses-2017
5016,9.3,1,1,14839,3.0,chateau-tour-des-gendres-bergerac-blanc-cuvee-des-conti-2017
5018,15.4,0,0,15272,,post_name_vide
5019,19.8,1,0,14696,0.0,chateau-tour-des-gendres-bergerac-blanc-moulin-des-dames-2016
5021,17.1,0,0,15630,,post_name_vide
5024,45.0,1,0,11996,0.0,champagne-agrapart-fils-les-7-crus-brut-blanc-de-blancs
5025,112.0,1,0,13914,0.0,champagne-agrapart-fils-lavizoise-grand-cru-2012-extra-brut-blanc-de-blancs
5026,86.8,1,2,13913,0.0,champagne-agrapart-fils-mineral-extra-brut-blanc-de-blancs-grand-cru-2012
5027,62.1,1,0,11997,0.0,champagne-agrapart-fils-terroirs-brut-blanc-de-blancs-grand-cru
5047,22.5,1,129,531,13.0,champagne-petit-lebrun-fils-blanc-de-blancs-grand-cru
5056,7.5,1,9,13531,1.0,domaine-de-montgilet-anjou-rouge-2016-2
5061,52.6,1,24,15711,0.0,lucien-boillot-gevrey-chambertin-les-evocelles-2017
5062,45.0,1,4,15713,2.0,lucien-boillot-gevrey-chambertin-2017
5063,67.0,1,0,15715,0.0,lucien-boillot-pommard-1er-cru-les-croix-noires-2017
5067,59.9,1,0,15346,16.0,albert-mann-pinot-noir-grand-h-2017
5068,59.9,1,1,15345,0.0,albert-mann-pinot-noir-grand-p-2017
5069,65.0,1,2,15344,0.0,albert-mann-pinot-noir-les-saintes-claires-2017
5375,15.2,1,0,15755,1.0,david-beaupere-julienas-2018
5377,19.0,1,7,15677,0.0,argentine-alamos-catena-malbec-2017
5379,11.1,1,26,14561,0.0,argentine-mendoza-alamos-torrontes-2017
5380,18.0,1,24,16022,0.0,nouvelle-zelande-marlborough-momo-sauvignon-blanc-2018
5382,22.8,1,11,16011,0.0,nouvelle-zelande-marlborough-momo-pinot-noir-2016
5383,19.5,1,9,3383,0.0,nouvelle-zelande-marlborough-kim-crawford-sauvignon-blanc-2015
5384,28.8,1,0,14149,0.0,liban-vallee-de-la-bekaa-chateau-marsyas-2012
5389,16.1,1,5,13904,0.0,australie-maverick-breechens-blend-2012
5391,24.2,1,17,14141,1.0,australie-maverick-trial-hill-riesling-2010
5393,35.3,1,9,12494,0.0,australie-harkham-wines-old-vines-2011
5394,10.7,1,4,15462,0.0,chili-valdivieso-merlot-2017
5395,12.7,1,6,15095,0.0,chili-errazuriz-cabernet-sauvignon-2015
5396,17.1,1,34,14626,0.0,chili-de-martino-gallardia-cinsault-2017
5397,24.0,1,6,12496,0.0,chili-de-martino-viejas-tinajas-cinsault-2013
5398,39.0,1,10,12315,1.0,chili-montsecano-ostertag-pinot-noir-2013
5439,13.2,1,0,15649,18.0,la-preceptorie-maury-sec-rouge-copain-comme-cochon-2018
5443,23.6,1,2,14809,5.0,la-rectorie-banyuls-leon-parce-2016
5444,15.5,1,37,15155,1.0,la-preceptorie-maury-aurelie-2017
5445,16.3,1,11,12194,0.0,la-preceptorie-maury-blanc-2015
5446,16.2,1,30,16328,0.0,parce-freres-banyuls-rimage-2018
5448,7.2,1,0,14469,0.0,parce-freres-cotes-du-roussillon-villages-hommage-a-fernand-2017__trashed
5465,54.8,1,12,16034,3.0,clos-du-mont-olivet-chateauneuf-du-pape-2007
5474,42.0,1,0,14679,4.0,domaine-saint-nicolas-fiefs-vendeens-rouge-grande-piece-2013
5477,19.8,1,38,15526,4.0,pelle-menetou-salon-blanc-ratier-2018
5479,10.2,1,69,16305,3.0,domaine-bulliat-beaujolais-blanc-2019
5480,10.4,1,37,16306,1.0,domaine-bulliat-chiroubles-2019
5481,11.5,1,46,15138,0.0,domaine-bulliat-moulin-a-vent-2017
5483,17.9,1,22,15753,0.0,david-beaupere-julienas-bottiere-2018
5484,21.6,1,0,15756,1.0,david-beaupere-julienas-vayolette-2017
5485,33.4,1,13,16131,3.0,decelle-villa-savigny-blanc-2018
5486,49.5,1,5,16130,9.0,decelle-villa-meursault-2018
5487,43.5,1,1,16129,3.0,decelle-villa-nuits-st-georges-rouge-2016
5488,43.5,1,17,14712,0.0,decelle-villa-beaune-rouge-2015
5491,26.5,1,15,15481,0.0,marc-colin-et-fils-santenay-rouge-2017
5504,13.8,1,35,16146,3.0,chateau-de-la-selve-igp-coteaux-de-lardeche-st-regis-blanc-2019
5505,10.1,0,0,14648,,post_name_vide
5506,18.2,1,63,14192,0.0,chateau-de-la-selve-coteaux-de-lardeche-rouge-serre-berty-2014
5519,12.9,1,35,15860,22.0,chambeyron-cotes-du-rhone-2017
5520,38.6,1,54,15863,2.0,domaine-chambeyron-cote-rotie-chavarine-2017
5522,48.4,1,10,15861,1.0,domaine-chambeyron-cote-rotie-angeline-2017
5523,60.4,1,16,15862,1.0,domaine-chambeyron-cote-rotie-lancement-2017
5524,38.6,1,0,15864,1.0,domaine-chambeyron-condrieu-vernon-2018
5525,12.0,1,0,14819,0.0,domaine-chambeyron-vdp-viognier-2016
5544,61.6,1,0,14828,0.0,marc-colin-et-fils-chassagne-montrachet-blanc-les-vide-bourses-1er-cru-2016
5545,65.9,1,0,14827,7.0,marc-colin-et-fils-chassagne-montrachet-blanc-les-caillerets-1er-cru-2016
5546,15.2,1,130,15202,6.0,thierry-germain-saumur-champigny-domaine-2018
5547,24.6,1,32,13959,1.0,thierry-germain-saumur-champigny-terres-chaudes-2017
5548,48.8,1,6,13965,0.0,thierry-germain-saumur-champigny-outre-terre-2017
5550,34.3,1,0,13958,0.0,thierry-germain-saumur-champigny-la-marginale-2017__trashed
5551,36.3,1,18,13957,0.0,thierry-germain-saumur-champigny-franc-de-pied-2017
5552,57.7,1,12,13520,0.0,thierry-germain-saumur-blanc-clos-romans-2016
5554,38.0,1,10,13969,0.0,thierry-germain-saumur-champigny-clos-echelier-2017
5559,27.9,0,3,14715,,post_name_vide
5561,58.0,1,0,19820,0.0,tempier-bandol-migoua-2017
5563,58.0,1,0,19821,0.0,tempier-bandol-tourtine-2017
5564,30.8,1,21,15748,3.0,tempier-bandol-2017
5565,92.0,1,0,19822,0.0,tempier-bandol-cabassaou-2017
5566,27.5,1,17,16192,0.0,le-pas-de-lescalette-terrasses-du-larzac-le-grand-pas-2018
5570,22.5,0,0,14730,,post_name_vide
5573,34.7,1,5,14729,0.0,domaine-huet-vouvray-le-clos-du-bourg-demi-sec-2017
5574,59.6,1,9,8463,0.0,domaine-huet-vouvray-le-mont-moelleux-premiere-trie-2008
5580,83.7,1,18,13982,0.0,lucien-boillot-puligny-montrachet-1er-cru-les-perrieres-2016
5608,30.5,1,20,15944,2.0,weinbach-gewurztraminer-theo-2018
5609,38.6,1,25,15930,2.0,domaine-weinbach-riesling-colette-2018
5610,18.0,1,11,14912,0.0,domaine-weinbach-pinot-blanc-2017
5611,63.4,1,1,15945,1.0,domaine-weinbach-riesling-schlossberg-catherine-2018
5612,124.8,1,12,14915,0.0,domaine-weinbach-gewurztraminer-gc-furstentum-sgn-2010
5613,19.2,1,11,14855,6.0,albert-boxler-chasselas-2016
5614,19.2,1,39,14856,3.0,albert-boxler-cremant-2014
5615,56.4,1,11,15923,0.0,albert-boxler-pinot-gris-sommerberg-w-2016
5616,38.4,1,6,14845,2.0,albert-boxler-pinot-noir-s-2016
5617,27.8,1,12,14844,3.0,albert-boxler-pinot-gris-reserve-2016
5618,71.3,1,31,15921,0.0,albert-boxler-riesling-grand-cru-sommerberg-d-2018
5619,71.3,1,13,15922,0.0,albert-boxler-riesling-grand-cru-sommerberg-e-2018
5628,25.0,1,20,12366,0.0,pares-balta-penedes-hisenda-miret-2013
5629,10.3,1,51,8365,0.0,pares-balta-cava-brut-nature
5630,28.0,1,1,12365,1.0,pares-balta-penedes-electio-2013
5690,44.6,1,8,14647,0.0,domaine-hauvette-igp-alpilles-dolia-2012
5693,13.0,1,55,15812,11.0,philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018
5694,12.7,1,62,14661,5.0,philippe-nusswitz-duche-uzes-orenia-rouge-reserve-2016
5695,6.5,1,123,16304,14.0,philippe-nusswitz-igp-cevennes-opale-rose-2019
5696,17.5,1,35,15797,0.0,planeta-sicilia-etna-bianco-2018
5697,29.9,1,1,16094,0.0,planeta-sicilia-santa-cecilia-2016
5700,44.5,1,0,14736,1.0,gilles-robin-crozes-hermitage-rouge-1920-2016-copie
5703,29.4,1,1,11736,0.0,domaine-de-lecu-muscadet-taurus-2012
5704,16.9,1,5,15036,0.0,domaine-de-lecu-muscadet-gneiss-2015
5705,19.8,1,9,15360,2.0,domaine-huet-vouvray-petillant-2014
5706,10.3,1,22,15674,0.0,domaine-terres-d-ocre-saint-pourcain-blanc-instant-t-2018
5707,10.8,1,13,13557,10.0,domaine-des-terres-docre-saint-pourcain-rouge-instant-t-2015
5709,31.7,1,0,15035,0.0,alliet-chinon-rouge-noire-2016
5711,25.0,1,35,16121,5.0,albert-mann-riesling-albert-2017
5712,57.6,1,0,14241,1.0,albert-mann-gewurztraminer-vendanges-tardives-altenbourg-2015
5715,13.7,1,35,14982,0.0,francois-baur-gewurztraminer-herrenweg-de-turckheim-2016
5722,7.1,1,118,15026,19.0,domaine-de-lhortus-herault-loup-bergerie-2018
5736,14.9,1,10,15116,5.0,triennes-igp-mediterranee-sainte-fleur-2018
5737,11.0,1,12,15369,9.0,triennes-igp-mediterranee-rouge-aureliens-2016
5738,14.6,1,26,15566,11.0,triennes-igp-mediterranee-rouge-saint-auguste-2016
5739,10.7,1,39,16003,1.0,triennes-igp-mediterranee-rouge-merlot-2016
5741,73.3,1,0,15127,0.0,clerget-chambolle-musigny-charmes-2015
5742,42.1,1,0,15125,0.0,domaine-clerget-chambolle-musigny-2014
5743,57.0,1,0,14323,0.0,domaine-clerget-vosne-romanee-les-violettes-2015
5747,24.5,1,1,15631,21.0,boudignon-anjou-blanc-2018
5753,10.1,1,101,16147,4.0,chateau-de-la-selve-vdf-petite-selve-2019
5756,42.2,1,30,7033,4.0,huile-olive-planeta-3l
5760,13.1,1,37,11258,2.0,huile-dolive-extra-vierge-planeta-50cl
5761,19.5,1,0,13849,0.0,huile-dolive-extra-vierge-planeta-3x-10cl
5764,12.9,1,84,15818,12.0,parce-freres-collioure-rouge-petit-gus-2018
5766,35.6,1,30,15179,0.0,camille-giroud-auxey-duresses-blc-2017
5767,175.0,1,12,15185,0.0,camille-giroud-clos-de-vougeot-2016
5768,35.6,1,0,15183,1.0,camille-giroud-maranges-1er-cru-le-croix-moines-2016
5769,33.6,1,0,15254,0.0,camille-giroud-marsannay-longeroies-2016
5770,34.4,1,54,15178,4.0,camille-giroud-santenay-blc-2017
5771,38.4,1,3,15184,0.0,camille-giroud-santenay-rge-1er-cru-clos-rousseau-2016
5772,29.7,1,47,15180,1.0,camille-giroud-santenay-rouge-2016
5773,32.8,1,18,15264,3.0,decelle-villa-auxey-blanc-2017
5777,5.7,1,132,14338,0.0,maurel-pays-d-oc-cabernet-sauvignon-2017
5778,5.8,1,36,15561,24.0,maurel-pays-d-oc-merot-2018
5779,5.8,1,211,16213,8.0,maurel-pays-d-oc-syrah-2019
5794,21.7,1,34,14692,0.0,fonreaud-bordeaux-blanc-le-cygne-2016
5795,23.0,1,18,13291,0.0,chateau-de-chantegrive-caroline-blanc-2016
5796,12.5,1,12,13895,0.0,chateau-saransot-dupre-bordeaux-blanc-2016
5797,17.2,1,123,15688,0.0,chateau-saransot-dupre-listrac-medoc-2016
5799,40.2,1,0,14461,0.0,chateau-carbonnieux-graves-blanc-2017
5800,32.3,0,0,14689,,post_name_vide
5801,24.0,1,62,11277,0.0,margaux-bouquet-de-monbrison-2012
5802,23.8,1,22,15399,0.0,peymartin-saint-julien-2014
5803,17.1,1,36,13572,3.0,tour-haut-caussan-medoc-2015
5804,25.0,1,0,14955,1.0,le-puy-cotes-de-francs-emilien-2016
5806,17.4,1,0,13567,2.0,la-croix-meunier-saint-emilion-grand-cru-2014
5807,27.3,1,1,15471,4.0,arcole-saint-emilion-grand-cru-2016
5809,17.9,1,0,15080,0.0,saint-estephe-hauts-de-pez-2016
5810,24.0,1,95,14429,0.0,chateau-tour-de-pez-saint-estephe-2017
5815,16.6,1,11,15238,1.0,trimbach-muscat-reserve-2017
5816,16.9,1,5,15237,0.0,maison-trimbach-riesling-2017
5817,57.6,1,5,14600,0.0,maison-trimbach-riesling-geisberg-2012
5818,63.5,1,19,15241,0.0,maison-trimbach-riesling-grand-cru-schlossberg-2015
5819,56.0,1,1,11933,1.0,maison-trimbach-riesling-cfe-2008
5820,63.5,1,7,15240,0.0,maison-trimbach-riesling-cuvee-frederic-emile-2012
5826,41.2,1,0,15325,4.0,agnes-levet-amethyste-2017
5827,55.0,1,11,15328,3.0,agnes-levet-cote-rotie-maestria-2017
5829,57.0,1,26,15329,3.0,agnes-levet-cote-rotie-peroline-2017
5890,19.3,1,55,15775,0.0,saumaize-michelin-saint-veran-creches-2018
5891,19.0,1,4,15774,1.0,saumaize-michelin-vire-clesse-2018
5892,191.3,1,10,14983,3.0,coteaux-champenois-egly-ouriet-ambonnay-rouge-2016
5893,26.6,1,65,13910,5.0,gilbert-picq-chablis-1er-cru-vaucoupin-2016
5894,15.4,1,18,16539,5.0,thevenet-quintaine-vire-clesse-emilian-gillet-2017
5896,24.7,1,17,15910,0.0,thevenet-quintaine-vire-clesse-la-bongran-2015
5899,28.1,1,0,12339,4.0,stephane-tissot-arbois-bruyeres-2015
5900,18.25,1,0,12869,0.0,stephane-tissot-arbois-dd-2016
5902,35.1,1,9,14095,0.0,stephane-tissot-arbois-pinot-noir-sous-la-tour-2016
5903,27.3,1,1,14099,0.0,stephane-tissot-arbois-trousseau-singulier-2017
5904,18.8,1,25,15856,0.0,montbourgeau-cotes-du-jura-poulsard-2018
5905,43.9,1,0,12881,2.0,montbourgeau-etoile-vin-jaune-2009
5906,19.8,1,0,15857,0.0,domaine-de-montbourgeau-letoile-vin-jaune-2016
5907,17.7,1,5,12882,0.0,domaine-de-montbourgeau-vin-de-paille-2013
5912,57.0,1,8,15227,0.0,whisky-kingsbarns-lowland-single-malt
5913,36.0,1,9,10014,0.0,darnleys-london-dry-gin-original
5914,36.0,1,2,14265,1.0,darnleys-london-dry-gin-spiced
5916,93.0,1,3,14774,0.0,wemyss-malts-single-cask-chocolate-moka-cake
5917,122.0,1,4,14775,0.0,wemyss-malts-single-cask-scotch-whisky-choc-n-nut-pretzel-2001
5918,114.0,1,8,14773,0.0,wemyss-malts-single-cask-scotch-whisky-chai-caramel-latte-2002
5922,48.5,1,0,15343,17.0,albert-mann-pinot-noir-clos-de-la-faille-2017
5925,49.5,1,12,15351,2.0,albert-mann-riesling-grand-cru-furstentum
5930,14.1,1,66,16323,1.0,borie-la-vitarele-languedoc-blanc-grand-mayol-2019
5932,59.9,1,3,523,0.0,cognac-normandin-mercier-vfc
5950,46.0,1,0,15432,5.0,domaine-de-vaccelli-ajaccio-rouge-granit-2016
5951,74.5,1,6,16472,0.0,domaine-de-vaccelli-aop-ajaccio-rouge-granit-174-2017
5953,47.5,0,0,14379,,post_name_vide
5954,18.8,0,0,15609,,post_name_vide
5955,27.3,0,0,14377,,post_name_vide
5956,17.2,1,12,15895,0.0,clos-du-prieur-terrasses-du-larzac-2018
5957,39.0,0,0,13577,,post_name_vide
5958,8.7,1,44,15577,0.0,labranche-laffont-madiran-tradition-2016
5959,15.4,1,32,15766,0.0,domaine-labranche-laffont-madiran-vieilles-vignes-2015
5960,12.7,1,27,15892,0.0,domaine-labranche-laffont-pacherenc-vic-bihl-sec-2017
5962,30.0,1,22,16326,0.0,camin-larredya-jurancon-moelleux-capceu-2018
5963,13.5,1,28,15574,0.0,ancienne-cure-bergerac-blanc-sec-2016
5964,16.3,1,11,13662,3.0,domaine-de-lancienne-cure-pecharmant-abbaye-2015
5967,56.3,1,9,11669,0.0,zind-humbrecht-gewurztraminer-windsbuhl-2012
5968,71.5,1,18,13215,0.0,zind-humbrecht-pinot-gris-windsbuhl-2013
5969,69.0,1,0,13211,0.0,zind-humbrecht-riesling-clos-windsbuhl-2014
6035,17.9,1,21,15342,1.0,zind-humbrecht-muscat-turckheim-2016
6038,48.5,1,11,15318,0.0,i-fabbri-chianti-classico-gran-selezione-2015
6041,71.7,1,4,13073,0.0,chateau-de-vaudieu-chateauneuf-du-pape-amiral-g-2015
6042,8.5,1,0,16159,18.0,domaine-la-croix-belle-cotes-de-thongue-rose-grillons-2019
6047,10.9,1,46,16264,38.0,chateau-de-la-liquiere-faugeres-ampoule-2019
6049,21.8,1,6,14899,3.0,christophe-pichon-saint-joseph-blanc-2017
6050,38.5,1,0,15134,0.0,christophe-pichon-saint-condrieu-2017
6070,9.3,1,124,16133,1.0,borie-la-vitarele-pays-herault-cigales-2019
6072,13.6,1,41,16028,9.0,clos-du-mont-olivet-cotes-du-rhone-blanc-2019
6073,24.5,1,19,15951,0.0,jacqueson-rully-rouge-1er-cru-les-preaux-2018
6093,12.6,1,0,15487,1.0,chateau-de-villeneuve-saumur-champigny-2017
6094,13.4,1,2,15486,0.0,chateau-de-villeneuve-saumur-champigny-bienboire-2018
6095,29.8,1,3,15489,0.0,chateau-de-villeneuve-saumur-champigny-grand-clos-2017
6100,12.9,0,0,15529,,post_name_vide
6101,36.9,1,16,14089,0.0,stephane-tissot-arbois-blanc-la-mailloche-2016
6103,40.7,1,0,14100,0.0,stephane-tissot-arbois-trousseau-amphore-2017
6104,33.2,1,0,14092,0.0,stephane-tissot-arbois-blanc-savagnin-2015
6105,34.8,1,1,14090,7.0,stephane-tissot-cotes-du-jura-sursis-2017
6106,74.8,1,15,14106,0.0,stephane-tissot-chateau-chalon-2011
6107,62.4,1,4,14101,0.0,stephane-tissot-arbois-vin-jaune-en-spois-2011
6108,46.0,1,0,14797,0.0,gilles-robin-cornas-2016
6109,39.2,1,0,15201,1.0,gilles-robin-saint-joseph-pealat-2010
6126,135.0,1,10,14923,2.0,champagne-gosset-celebris-vintage-2007
6127,10.6,1,66,14573,0.0,moulin-de-gassac-igp-pays-dherault-mazet-levant-2017
6128,10.6,1,50,14569,3.0,moulin-de-gassac-igp-pays-dherault-faune-2017
6129,5.2,1,30,14570,0.0,moulin-de-gassac-igp-pays-dherault-guilhem-blanc-2017
6137,46.0,1,0,15834,2.0,domaine-de-vaccelli-ajaccio-blanc-sirocco-2017
6201,105.6,1,7,14596,0.0,david-duband-chambolle-musigny-1er-cru-les-sentiers-2016
6202,116.4,1,14,15126,0.0,domaine-clerget-echezeaux-en-orveaux-2015
6204,31.0,1,7,14604,7.0,domaine-giudicelli-muscat-du-cap-corse-2016
6205,20.2,1,109,16565,0.0,domaine-giudicelli-vin-de-france-corail-rouge-2019
6206,25.2,1,120,16580,41.0,domaine-giudicelli-patrimonio-blanc-2019
6207,25.2,1,363,16077,37.0,domaine-giudicelli-patrimonio-rouge-2016
6212,115.0,1,2,13996,2.0,domaine-des-comtes-lafon-volnay-1er-cru-santenots-du-milieu-2015
6213,121.0,1,7,15072,0.0,domaine-des-comtes-lafon-volnay-1er-cru-santenots-du-milieu-2016
6214,99.0,1,7,11601,0.0,domaine-des-comtes-lafon-volnay-1er-cru-champans-2013
6215,115.0,1,4,12790,0.0,domaine-des-comtes-lafon-volnay-1er-cru-champans-2014
6216,121.0,1,6,15070,0.0,domaine-des-comtes-lafon-volnay-1er-cru-champans-2016
6221,23.5,1,3,16096,0.0,planeta-sicilia-eruzione-1614-2017
6222,26.4,1,10,7032,0.0,planeta-sicilia-passito-di-noto-2016
6223,26.7,1,1,15324,6.0,planeta-sicilia-chardonnay-2017
6225,20.4,1,0,15162,4.0,le-pas-de-lescalette-herault-ze-cinsault-2017
6226,20.4,1,0,15161,0.0,le-pas-de-lescalette-terrasses-du-larzac-pas-de-d-2017
6227,40.2,1,15,15163,1.0,le-pas-de-lescalette-terrasses-du-larzac-les-frieys-2017
6278,9.0,1,69,16273,5.0,borie-de-maurel-minervois-esprit-automne-2019
6279,45.9,1,10,16247,0.0,borie-de-maurel-minervois-rouge-maxime-2003
6280,10.4,1,0,15654,0.0,borie-de-maurel-minervois-blanc-belle-aude-2018
6299,78.0,1,10,15710,0.0,lucien-boillot-gevrey-chambertin-1er-cru-les-cherbaudes-2017
6301,40.5,1,20,15745,0.0,borie-la-vitarele-saint-chinian-midi-rouge-2015
6325,27.9,1,7,15678,0.0,tempier-bandol-blanc-2018
6328,22.4,1,7,15810,0.0,le-pas-de-lescalette-igp-pays-dherault-les-clapas-blanc-2018
6567,28.4,1,9,15779,0.0,decelle-villa-cote-de-nuits-aux-montagnes-2014
6568,72.0,1,19,15707,0.0,decelle-villa-chambolle-musigny-2017
6569,29.0,1,6,15705,3.0,decelle-villa-chorey-beaune-2016
6570,29.2,1,0,15706,0.0,decelle-villa-marsannay-longeroies-2015
6572,44.0,1,0,15704,0.0,decelle-villa-saint-aubin-dumay-2015
6573,68.3,1,12,15473,1.0,marc-colin-et-fils-chassagne-montrachet-blanc-1cru-champs-gain-2017
6575,41.8,1,1,15479,0.0,marc-colin-et-fils-saint-aubin-1ercru-chateniere-2017
6578,40.0,1,0,15647,7.0,saumaize-michelin-pouilly-fuisse-ampelopsis-2016
6584,13.5,1,29,15769,0.0,la-preceptorie-cotes-du-roussillon-coume-marie-2018-blc
6585,19.0,1,38,15434,0.0,la-preceptorie-cotes-du-roussillon-blanc-terres-nouvelles-2018
